sequence,scheduled_time_s,phase,goal_rad,goal_tick,tx_start_ns,tx_end_ns
0,0.000000000,center,0.000000000,2048,112863382567651,112863383952611
1,0.010000000,center,0.000000000,2048,112863392709840,112863395092033
2,0.020000000,center,0.000000000,2048,112863402709823,112863404962398
3,0.030000000,center,0.000000000,2048,112863412649072,112863414958511
4,0.040000000,center,0.000000000,2048,112863422710448,112863424969866
5,0.050000000,center,0.000000000,2048,112863432707182,112863434964394
6,0.060000000,center,0.000000000,2048,112863442713517,112863444956836
7,0.070000000,center,0.000000000,2048,112863452706138,112863454961208
8,0.080000000,center,0.000000000,2048,112863462708634,112863464956577
9,0.090000000,center,0.000000000,2048,112863472701250,112863474960032
10,0.100000000,center,0.000000000,2048,112863482705830,112863484957911
11,0.110000000,center,0.000000000,2048,112863492704251,112863495092892
12,0.120000000,center,0.000000000,2048,112863502706010,112863505110582
13,0.130000000,center,0.000000000,2048,112863512710548,112863514965447
14,0.140000000,center,0.000000000,2048,112863522649031,112863524963838
15,0.150000000,center,0.000000000,2048,112863532715210,112863534957390
16,0.160000000,center,0.000000000,2048,112863542709275,112863544974031
17,0.170000000,center,0.000000000,2048,112863552651692,112863554957846
18,0.180000000,center,0.000000000,2048,112863562708590,112863564958447
19,0.190000000,center,0.000000000,2048,112863572703741,112863574962022
20,0.200000000,center,0.000000000,2048,112863582707794,112863584960434
21,0.210000000,center,0.000000000,2048,112863592708829,112863594958998
22,0.220000000,center,0.000000000,2048,112863602704614,112863605106303
23,0.230000000,center,0.000000000,2048,112863612707411,112863615068313
24,0.240000000,center,0.000000000,2048,112863622702032,112863624941694
25,0.250000000,center,0.000000000,2048,112863632648715,112863634939750
26,0.260000000,center,0.000000000,2048,112863642705168,112863644935668
27,0.270000000,center,0.000000000,2048,112863652690730,112863654953077
28,0.280000000,center,0.000000000,2048,112863662712131,112863664958485
29,0.290000000,center,0.000000000,2048,112863672712442,112863674956020
30,0.300000000,center,0.000000000,2048,112863682650516,112863684939423
31,0.310000000,center,0.000000000,2048,112863692710105,112863694937279
32,0.320000000,center,0.000000000,2048,112863702709171,112863704934517
33,0.330000000,center,0.000000000,2048,112863712705079,112863715068594
34,0.340000000,center,0.000000000,2048,112863722704208,112863725069584
35,0.350000000,center,0.000000000,2048,112863732709597,112863734934271
36,0.360000000,center,0.000000000,2048,112863742648207,112863744938269
37,0.370000000,center,0.000000000,2048,112863752654501,112863754937512
38,0.380000000,center,0.000000000,2048,112863762713861,112863764942214
39,0.390000000,center,0.000000000,2048,112863772703602,112863774934753
40,0.400000000,center,0.000000000,2048,112863782708308,112863784936303
41,0.410000000,center,0.000000000,2048,112863792710020,112863794940269
42,0.420000000,center,0.000000000,2048,112863802712306,112863804938718
43,0.430000000,center,0.000000000,2048,112863812711875,112863814876979
44,0.440000000,center,0.000000000,2048,112863822637568,112863824874574
45,0.450000000,center,0.000000000,2048,112863832712832,112863834875000
46,0.460000000,center,0.000000000,2048,112863842711537,112863844871315
47,0.470000000,center,0.000000000,2048,112863852641261,112863854869172
48,0.480000000,center,0.000000000,2048,112863862718068,112863864873144
49,0.490000000,center,0.000000000,2048,112863872649948,112863874875239
50,0.500000000,center,0.000000000,2048,112863882713779,112863884875037
51,0.510000000,center,0.000000000,2048,112863892650607,112863894883724
52,0.520000000,center,0.000000000,2048,112863902705498,112863904877169
53,0.530000000,center,0.000000000,2048,112863912649025,112863914874419
54,0.540000000,center,0.000000000,2048,112863922711373,112863924870065
55,0.550000000,center,0.000000000,2048,112863932649056,112863934877931
56,0.560000000,center,0.000000000,2048,112863942708605,112863944893333
57,0.570000000,center,0.000000000,2048,112863952703764,112863954868444
58,0.580000000,center,0.000000000,2048,112863962648935,112863964875489
59,0.590000000,center,0.000000000,2048,112863972706940,112863974873302
60,0.600000000,center,0.000000000,2048,112863982706204,112863984876100
61,0.610000000,center,0.000000000,2048,112863992650169,112863994872680
62,0.620000000,center,0.000000000,2048,112864002709548,112864004872003
63,0.630000000,center,0.000000000,2048,112864012708645,112864014871276
64,0.640000000,center,0.000000000,2048,112864022708305,112864024871201
