sequence,scheduled_time_s,phase,goal_rad,goal_tick,tx_start_ns,tx_end_ns
0,0.000000000,center,0.000000000,2048,113865997091646,113865998446906
1,0.010000000,center,0.000000000,2048,113866007159174,113866008438168
2,0.020000000,center,0.000000000,2048,113866017150223,113866018427876
3,0.030000000,center,0.000000000,2048,113866027154011,113866028443785
4,0.040000000,center,0.000000000,2048,113866037153275,113866038415685
5,0.050000000,center,0.000000000,2048,113866047148381,113866048416494
6,0.060000000,center,0.000000000,2048,113866057157420,113866058420952
7,0.070000000,center,0.000000000,2048,113866067154560,113866068413219
8,0.080000000,center,0.000000000,2048,113866077143934,113866078414562
9,0.090000000,center,0.000000000,2048,113866087143508,113866088405710
10,0.100000000,center,0.000000000,2048,113866097150260,113866098417629
11,0.110000000,center,0.000000000,2048,113866107143896,113866108412017
12,0.120000000,center,0.000000000,2048,113866117149323,113866118433838
13,0.130000000,center,0.000000000,2048,113866127149764,113866128438468
14,0.140000000,center,0.000000000,2048,113866137152545,113866138420567
15,0.150000000,center,0.000000000,2048,113866147158124,113866148445309
16,0.160000000,center,0.000000000,2048,113866157148113,113866158417168
17,0.170000000,center,0.000000000,2048,113866167149193,113866168415820
18,0.180000000,center,0.000000000,2048,113866177150477,113866178419921
19,0.190000000,center,0.000000000,2048,113866187146651,113866188419026
20,0.200000000,center,0.000000000,2048,113866197150864,113866198422617
21,0.210000000,center,0.000000000,2048,113866207144508,113866208399311
22,0.220000000,center,0.000000000,2048,113866217151419,113866218396474
23,0.230000000,center,0.000000000,2048,113866227151969,113866228418657
24,0.240000000,center,0.000000000,2048,113866237135468,113866238438051
25,0.250000000,center,0.000000000,2048,113866247159366,113866248426206
26,0.260000000,center,0.000000000,2048,113866257148736,113866258418824
27,0.270000000,center,0.000000000,2048,113866267155152,113866268423528
28,0.280000000,center,0.000000000,2048,113866277153601,113866278417426
29,0.290000000,center,0.000000000,2048,113866287149784,113866288410042
30,0.300000000,center,0.000000000,2048,113866297153848,113866298419067
31,0.310000000,center,0.000000000,2048,113866307155487,113866308427719
32,0.320000000,center,0.000000000,2048,113866317155386,113866318427999
33,0.330000000,center,0.000000000,2048,113866327154060,113866328425487
34,0.340000000,center,0.000000000,2048,113866337153233,113866338418220
35,0.350000000,center,0.000000000,2048,113866347154913,113866348420564
36,0.360000000,center,0.000000000,2048,113866357153650,113866358417693
37,0.370000000,center,0.000000000,2048,113866367155075,113866368426002
38,0.380000000,center,0.000000000,2048,113866377149926,113866378422478
39,0.390000000,center,0.000000000,2048,113866387153038,113866388418768
40,0.400000000,center,0.000000000,2048,113866397149223,113866398413246
41,0.410000000,center,0.000000000,2048,113866407151544,113866408415106
42,0.420000000,center,0.000000000,2048,113866417154030,113866418412598
43,0.430000000,center,0.000000000,2048,113866427149079,113866428415440
44,0.440000000,center,0.000000000,2048,113866437151734,113866438416210
45,0.450000000,center,0.000000000,2048,113866447153077,113866448417302
46,0.460000000,center,0.000000000,2048,113866457151267,113866458437634
47,0.470000000,center,0.000000000,2048,113866467151455,113866468418096
48,0.480000000,center,0.000000000,2048,113866477149567,113866478423423
49,0.490000000,center,0.000000000,2048,113866487152568,113866488417399
50,0.500000000,center,0.000000000,2048,113866497151371,113866498418493
51,0.510000000,center,0.000000000,2048,113866507150581,113866508420205
52,0.520000000,center,0.000000000,2048,113866517153019,113866518415059
53,0.530000000,center,0.000000000,2048,113866527150707,113866528416253
54,0.540000000,center,0.000000000,2048,113866537150298,113866538414326
55,0.550000000,center,0.000000000,2048,113866547152305,113866548419126
56,0.560000000,center,0.000000000,2048,113866557151178,113866558417602
57,0.570000000,center,0.000000000,2048,113866567151787,113866568395889
58,0.580000000,center,0.000000000,2048,113866577151842,113866578403027
59,0.590000000,center,0.000000000,2048,113866587150908,113866588399170
60,0.600000000,center,0.000000000,2048,113866597151115,113866598397859
61,0.610000000,center,0.000000000,2048,113866607148040,113866608393802
62,0.620000000,center,0.000000000,2048,113866617152816,113866618397159
63,0.630000000,center,0.000000000,2048,113866627152272,113866628394334
64,0.640000000,center,0.000000000,2048,113866637150680,113866638393857
65,0.650000000,center,0.000000000,2048,113866647151157,113866648394430
66,0.660000000,center,0.000000000,2048,113866657150777,113866658394568
67,0.670000000,center,0.000000000,2048,113866667152198,113866668394630
68,0.680000000,center,0.000000000,2048,113866677154867,113866678400387
69,0.690000000,center,0.000000000,2048,113866687152425,113866688396212
70,0.700000000,center,0.000000000,2048,113866697168002,113866698412301
71,0.710000000,center,0.000000000,2048,113866707159098,113866708403133
72,0.720000000,center,0.000000000,2048,113866717162047,113866718400654
73,0.730000000,center,0.000000000,2048,113866727161178,113866728408102
74,0.740000000,center,0.000000000,2048,113866737153691,113866738383163
75,0.750000000,center,0.000000000,2048,113866747151799,113866748386934
76,0.760000000,center,0.000000000,2048,113866757148105,113866758386313
77,0.770000000,center,0.000000000,2048,113866767152672,113866768400642
78,0.780000000,center,0.000000000,2048,113866777151399,113866778398036
79,0.790000000,center,0.000000000,2048,113866787148668,113866788387598
80,0.800000000,center,0.000000000,2048,113866797150987,113866798394856
81,0.810000000,center,0.000000000,2048,113866807151537,113866808394659
82,0.820000000,center,0.000000000,2048,113866817153362,113866818581233
83,0.830000000,center,0.000000000,2048,113866827151907,113866828395586
84,0.840000000,center,0.000000000,2048,113866837150679,113866838404232
85,0.850000000,center,0.000000000,2048,113866847151690,113866848396467
86,0.860000000,center,0.000000000,2048,113866857151423,113866858394024
87,0.870000000,center,0.000000000,2048,113866867151838,113866868392391
88,0.880000000,center,0.000000000,2048,113866877154609,113866878533954
89,0.890000000,center,0.000000000,2048,113866887245664,113866888405528
90,0.900000000,center,0.000000000,2048,113866897173875,113866898410445
91,0.910000000,center,0.000000000,2048,113866907226778,113866908443863
92,0.920000000,center,0.000000000,2048,113866917168250,113866918412424
93,0.930000000,center,0.000000000,2048,113866927152256,113866928410859
94,0.940000000,center,0.000000000,2048,113866937236152,113866938412033
95,0.950000000,center,0.000000000,2048,113866947238394,113866948406658
96,0.960000000,center,0.000000000,2048,113866957236694,113866958411811
97,0.970000000,center,0.000000000,2048,113866967225965,113866968417609
98,0.980000000,center,0.000000000,2048,113866977164375,113866978428101
99,0.990000000,center,0.000000000,2048,113866987165125,113866988451076
100,1.000000000,center,0.000000000,2048,113866997151745,113866998367095
101,1.010000000,center,0.000000000,2048,113867007155762,113867008401226
102,1.020000000,center,0.000000000,2048,113867017154645,113867018378161
103,1.030000000,center,0.000000000,2048,113867027151333,113867028381948
104,1.040000000,center,0.000000000,2048,113867037163693,113867038381077
105,1.050000000,center,0.000000000,2048,113867047147626,113867048347985
106,1.060000000,center,0.000000000,2048,113867057153481,113867058349908
107,1.070000000,center,0.000000000,2048,113867067152423,113867068358716
108,1.080000000,center,0.000000000,2048,113867077152007,113867078363111
109,1.090000000,center,0.000000000,2048,113867087152898,113867088439715
110,1.100000000,center,0.000000000,2048,113867097153666,113867098438517
111,1.110000000,center,0.000000000,2048,113867107152021,113867108438933
112,1.120000000,center,0.000000000,2048,113867117151801,113867118439226
113,1.130000000,center,0.000000000,2048,113867127151762,113867128440989
114,1.140000000,center,0.000000000,2048,113867137150515,113867138442687
115,1.150000000,center,0.000000000,2048,113867147151526,113867148373222
116,1.160000000,center,0.000000000,2048,113867157151962,113867158378993
117,1.170000000,center,0.000000000,2048,113867167153609,113867168373264
118,1.180000000,center,0.000000000,2048,113867177181376,113867178397141
119,1.190000000,center,0.000000000,2048,113867187178946,113867188396791
120,1.200000000,center,0.000000000,2048,113867197155339,113867198379574
121,1.210000000,center,0.000000000,2048,113867207152300,113867208371151
122,1.220000000,center,0.000000000,2048,113867217151980,113867218377826
123,1.230000000,center,0.000000000,2048,113867227152092,113867228372260
124,1.240000000,center,0.000000000,2048,113867237152064,113867238374488
125,1.250000000,center,0.000000000,2048,113867247149362,113867248374239
126,1.260000000,center,0.000000000,2048,113867257152720,113867258372486
127,1.270000000,center,0.000000000,2048,113867267152067,113867268372139
128,1.280000000,center,0.000000000,2048,113867277151589,113867278371622
129,1.290000000,center,0.000000000,2048,113867287153088,113867288371303
130,1.300000000,center,0.000000000,2048,113867297151888,113867298371441
131,1.310000000,center,0.000000000,2048,113867307150969,113867308369930
132,1.320000000,center,0.000000000,2048,113867317150117,113867318373451
133,1.330000000,center,0.000000000,2048,113867327148713,113867328372984
134,1.340000000,center,0.000000000,2048,113867337151374,113867338375137
135,1.350000000,center,0.000000000,2048,113867347152248,113867348373405
136,1.360000000,center,0.000000000,2048,113867357151134,113867358370039
137,1.370000000,center,0.000000000,2048,113867367150962,113867368373516
138,1.380000000,center,0.000000000,2048,113867377151784,113867378375620
139,1.390000000,center,0.000000000,2048,113867387150996,113867388377461
140,1.400000000,center,0.000000000,2048,113867397151328,113867398369383
141,1.410000000,center,0.000000000,2048,113867407150573,113867408370091
142,1.420000000,center,0.000000000,2048,113867417152087,113867418371514
143,1.430000000,center,0.000000000,2048,113867427151020,113867428372697
144,1.440000000,center,0.000000000,2048,113867437150436,113867438362121
145,1.450000000,center,0.000000000,2048,113867447152200,113867448349795
146,1.460000000,center,0.000000000,2048,113867457151693,113867458351224
147,1.470000000,center,0.000000000,2048,113867467152096,113867468353901
148,1.480000000,center,0.000000000,2048,113867477152187,113867478361466
149,1.490000000,center,0.000000000,2048,113867487228159,113867488372786
150,1.500000000,plus_a1,0.035000000,2025,113867497227252,113867498370110
151,1.510000000,plus_a1,0.035000000,2025,113867507230963,113867508356204
152,1.520000000,plus_a1,0.035000000,2025,113867517147114,113867518322356
153,1.530000000,plus_a1,0.035000000,2025,113867527183815,113867528377998
154,1.540000000,plus_a1,0.035000000,2025,113867537152304,113867538356135
155,1.550000000,plus_a1,0.035000000,2025,113867547227893,113867548363084
156,1.560000000,plus_a1,0.035000000,2025,113867557228276,113867558364690
157,1.570000000,plus_a1,0.035000000,2025,113867567233411,113867568364968
158,1.580000000,plus_a1,0.035000000,2025,113867577232571,113867578368567
159,1.590000000,plus_a1,0.035000000,2025,113867587233015,113867588366982
160,1.600000000,plus_a1,0.035000000,2025,113867597231860,113867598364794
161,1.610000000,plus_a1,0.035000000,2025,113867607235273,113867608363194
162,1.620000000,plus_a1,0.035000000,2025,113867617234576,113867618363275
163,1.630000000,plus_a1,0.035000000,2025,113867627231153,113867628364491
164,1.640000000,plus_a1,0.035000000,2025,113867637236301,113867638366602
165,1.650000000,plus_a1,0.035000000,2025,113867647235390,113867648367432
166,1.660000000,plus_a1,0.035000000,2025,113867657231083,113867658364947
167,1.670000000,plus_a1,0.035000000,2025,113867667230845,113867668366607
168,1.680000000,plus_a1,0.035000000,2025,113867677231911,113867678371330
169,1.690000000,plus_a1,0.035000000,2025,113867687234549,113867688370390
170,1.700000000,plus_a1,0.035000000,2025,113867697228033,113867698363454
171,1.710000000,plus_a1,0.035000000,2025,113867707228039,113867708365051
172,1.720000000,plus_a1,0.035000000,2025,113867717174743,113867718366254
173,1.730000000,plus_a1,0.035000000,2025,113867727231509,113867728365259
174,1.740000000,plus_a1,0.035000000,2025,113867737239035,113867738373967
175,1.750000000,plus_a1,0.035000000,2025,113867747229719,113867748367176
176,1.760000000,plus_a1,0.035000000,2025,113867757232017,113867758362134
177,1.770000000,plus_a1,0.035000000,2025,113867767227568,113867768364634
178,1.780000000,plus_a1,0.035000000,2025,113867777229999,113867778364281
179,1.790000000,plus_a1,0.035000000,2025,113867787228856,113867788369850
180,1.800000000,plus_a1,0.035000000,2025,113867797236717,113867798369489
181,1.810000000,plus_a1,0.035000000,2025,113867807235532,113867808384738
182,1.820000000,plus_a1,0.035000000,2025,113867817174920,113867818367830
183,1.830000000,plus_a1,0.035000000,2025,113867827238870,113867828356720
184,1.840000000,plus_a1,0.035000000,2025,113867837236767,113867838348631
185,1.850000000,plus_a1,0.035000000,2025,113867847229925,113867848365288
186,1.860000000,plus_a1,0.035000000,2025,113867857174061,113867858344686
187,1.870000000,plus_a1,0.035000000,2025,113867867180454,113867868347430
188,1.880000000,plus_a1,0.035000000,2025,113867877230210,113867878344622
189,1.890000000,plus_a1,0.035000000,2025,113867887227718,113867888350048
190,1.900000000,plus_a1,0.035000000,2025,113867897182065,113867898349599
191,1.910000000,plus_a1,0.035000000,2025,113867907225936,113867908355259
192,1.920000000,plus_a1,0.035000000,2025,113867917165095,113867918344718
193,1.930000000,plus_a1,0.035000000,2025,113867927154470,113867928332926
194,1.940000000,plus_a1,0.035000000,2025,113867937151111,113867938329306
195,1.950000000,plus_a1,0.035000000,2025,113867947227778,113867948343624
196,1.960000000,plus_a1,0.035000000,2025,113867957180605,113867958344975
197,1.970000000,plus_a1,0.035000000,2025,113867967187415,113867968378741
198,1.980000000,plus_a1,0.035000000,2025,113867977151116,113867978310913
199,1.990000000,plus_a1,0.035000000,2025,113867987147511,113867988309041
200,2.000000000,plus_a1,0.035000000,2025,113867997147413,113867998325903
201,2.010000000,plus_a1,0.035000000,2025,113868007148391,113868008294119
202,2.020000000,plus_a1,0.035000000,2025,113868017141859,113868018289817
203,2.030000000,plus_a1,0.035000000,2025,113868027152011,113868028306013
204,2.040000000,plus_a1,0.035000000,2025,113868037150831,113868038326501
205,2.050000000,plus_a1,0.035000000,2025,113868047153760,113868048336721
206,2.060000000,plus_a1,0.035000000,2025,113868057152654,113868058334496
207,2.070000000,plus_a1,0.035000000,2025,113868067154753,113868068335349
208,2.080000000,plus_a1,0.035000000,2025,113868077160110,113868078339932
209,2.090000000,plus_a1,0.035000000,2025,113868087165624,113868088332230
210,2.100000000,plus_a1,0.035000000,2025,113868097143930,113868098298008
211,2.110000000,plus_a1,0.035000000,2025,113868107152149,113868108317561
212,2.120000000,plus_a1,0.035000000,2025,113868117151690,113868118332940
213,2.130000000,plus_a1,0.035000000,2025,113868127151240,113868128330961
214,2.140000000,plus_a1,0.035000000,2025,113868137150487,113868138329546
215,2.150000000,plus_a1,0.035000000,2025,113868147152159,113868148330591
216,2.160000000,plus_a1,0.035000000,2025,113868157158309,113868158339992
217,2.170000000,plus_a1,0.035000000,2025,113868167152058,113868168331328
218,2.180000000,plus_a1,0.035000000,2025,113868177150972,113868178328464
219,2.190000000,plus_a1,0.035000000,2025,113868187152375,113868188332318
220,2.200000000,plus_a1,0.035000000,2025,113868197232106,113868198350819
221,2.210000000,plus_a1,0.035000000,2025,113868207162058,113868208329769
222,2.220000000,plus_a1,0.035000000,2025,113868217170479,113868218367430
223,2.230000000,plus_a1,0.035000000,2025,113868227145531,113868228276677
224,2.240000000,plus_a1,0.035000000,2025,113868237152554,113868238317040
225,2.250000000,plus_a1,0.035000000,2025,113868247150916,113868248310231
226,2.260000000,plus_a1,0.035000000,2025,113868257150863,113868258328568
227,2.270000000,plus_a1,0.035000000,2025,113868267151794,113868268310044
228,2.280000000,plus_a1,0.035000000,2025,113868277156099,113868278316772
229,2.290000000,plus_a1,0.035000000,2025,113868287161012,113868288310491
230,2.300000000,plus_a1,0.035000000,2025,113868297149350,113868298279133
231,2.310000000,plus_a1,0.035000000,2025,113868307155955,113868308303737
232,2.320000000,plus_a1,0.035000000,2025,113868317153520,113868318314593
233,2.330000000,plus_a1,0.035000000,2025,113868327155237,113868328315828
234,2.340000000,plus_a1,0.035000000,2025,113868337151129,113868338287384
235,2.350000000,plus_a1,0.035000000,2025,113868347150472,113868348308317
236,2.360000000,plus_a1,0.035000000,2025,113868357151767,113868358327958
237,2.370000000,plus_a1,0.035000000,2025,113868367151168,113868368310700
238,2.380000000,plus_a1,0.035000000,2025,113868377150797,113868378332653
239,2.390000000,plus_a1,0.035000000,2025,113868387224626,113868388294466
240,2.400000000,plus_a1,0.035000000,2025,113868397224825,113868398281403
241,2.410000000,plus_a1,0.035000000,2025,113868407223782,113868408316008
242,2.420000000,plus_a1,0.035000000,2025,113868417162091,113868418326148
243,2.430000000,plus_a1,0.035000000,2025,113868427151571,113868428312151
244,2.440000000,plus_a1,0.035000000,2025,113868437154379,113868438314205
245,2.450000000,plus_a1,0.035000000,2025,113868447152213,113868448311010
246,2.460000000,plus_a1,0.035000000,2025,113868457151936,113868458309390
247,2.470000000,plus_a1,0.035000000,2025,113868467149791,113868468311171
248,2.480000000,plus_a1,0.035000000,2025,113868477158275,113868478338391
249,2.490000000,plus_a1,0.035000000,2025,113868487175692,113868488322746
250,2.500000000,plus_a1,0.035000000,2025,113868497230751,113868498310861
251,2.510000000,plus_a1,0.035000000,2025,113868507143820,113868508288969
252,2.520000000,plus_a1,0.035000000,2025,113868517145100,113868518272467
253,2.530000000,plus_a1,0.035000000,2025,113868527150647,113868528299559
254,2.540000000,plus_a1,0.035000000,2025,113868537153423,113868538310517
255,2.550000000,plus_a1,0.035000000,2025,113868547151176,113868548308054
256,2.560000000,plus_a1,0.035000000,2025,113868557151306,113868558312686
257,2.570000000,plus_a1,0.035000000,2025,113868567150933,113868568308680
258,2.580000000,plus_a1,0.035000000,2025,113868577151944,113868578304063
259,2.590000000,plus_a1,0.035000000,2025,113868587159720,113868588326592
260,2.600000000,plus_a1,0.035000000,2025,113868597153563,113868598315022
261,2.610000000,plus_a1,0.035000000,2025,113868607155366,113868608312583
262,2.620000000,plus_a1,0.035000000,2025,113868617153251,113868618316740
263,2.630000000,plus_a1,0.035000000,2025,113868627155074,113868628328809
264,2.640000000,plus_a1,0.035000000,2025,113868637155832,113868638312788
265,2.650000000,plus_a1,0.035000000,2025,113868647151883,113868648311327
266,2.660000000,plus_a1,0.035000000,2025,113868657151457,113868658315112
267,2.670000000,plus_a1,0.035000000,2025,113868667151627,113868668291943
