sequence,scheduled_time_s,phase,goal_rad,goal_tick,tx_start_ns,tx_end_ns
0,0.000000000,center,0.000000000,2048,112897957713014,112897959168149
1,0.010000000,center,0.000000000,2048,112897967772181,112897969158447
2,0.020000000,center,0.000000000,2048,112897977772668,112897979159297
3,0.030000000,center,0.000000000,2048,112897987771537,112897989161156
4,0.040000000,center,0.000000000,2048,112897997772573,112897999152412
5,0.050000000,center,0.000000000,2048,112898007772825,112898009158406
6,0.060000000,center,0.000000000,2048,112898017772519,112898019136380
7,0.070000000,center,0.000000000,2048,112898027772514,112898029160477
8,0.080000000,center,0.000000000,2048,112898037771813,112898039151346
9,0.090000000,center,0.000000000,2048,112898047770853,112898049151016
10,0.100000000,center,0.000000000,2048,112898057772700,112898059156865
11,0.110000000,center,0.000000000,2048,112898067772147,112898069153432
12,0.120000000,center,0.000000000,2048,112898077772334,112898079155011
13,0.130000000,center,0.000000000,2048,112898087772517,112898089137065
14,0.140000000,center,0.000000000,2048,112898097772529,112898099157255
15,0.150000000,center,0.000000000,2048,112898107771666,112898109133211
16,0.160000000,center,0.000000000,2048,112898117772415,112898119136412
17,0.170000000,center,0.000000000,2048,112898127772135,112898129135690
18,0.180000000,center,0.000000000,2048,112898137770546,112898139129081
19,0.190000000,center,0.000000000,2048,112898147772031,112898149131953
20,0.200000000,center,0.000000000,2048,112898157776664,112898159138784
21,0.210000000,center,0.000000000,2048,112898167772812,112898169134713
22,0.220000000,center,0.000000000,2048,112898177772529,112898179133281
23,0.230000000,center,0.000000000,2048,112898187771762,112898189138964
24,0.240000000,center,0.000000000,2048,112898197771650,112898199136406
25,0.250000000,center,0.000000000,2048,112898207772664,112898209137942
26,0.260000000,center,0.000000000,2048,112898217772086,112898219135539
27,0.270000000,center,0.000000000,2048,112898227773606,112898229190408
28,0.280000000,center,0.000000000,2048,112898237772685,112898239200435
29,0.290000000,center,0.000000000,2048,112898247770839,112898249213723
30,0.300000000,center,0.000000000,2048,112898257772992,112898259196972
31,0.310000000,center,0.000000000,2048,112898267772753,112898269153528
32,0.320000000,center,0.000000000,2048,112898277771700,112898279203330
33,0.330000000,center,0.000000000,2048,112898287772959,112898289192658
34,0.340000000,center,0.000000000,2048,112898297772715,112898299196703
35,0.350000000,center,0.000000000,2048,112898307772049,112898309194877
36,0.360000000,center,0.000000000,2048,112898317772790,112898319190832
37,0.370000000,center,0.000000000,2048,112898327772007,112898329198827
38,0.380000000,center,0.000000000,2048,112898337771934,112898339190858
39,0.390000000,center,0.000000000,2048,112898347783309,112898349203512
40,0.400000000,center,0.000000000,2048,112898357773671,112898359194895
41,0.410000000,center,0.000000000,2048,112898367772689,112898369200832
42,0.420000000,center,0.000000000,2048,112898377772603,112898379195467
43,0.430000000,center,0.000000000,2048,112898387772290,112898389193504
44,0.440000000,center,0.000000000,2048,112898397772726,112898399193496
45,0.450000000,center,0.000000000,2048,112898407772285,112898409195718
46,0.460000000,center,0.000000000,2048,112898417771727,112898419191509
47,0.470000000,center,0.000000000,2048,112898427772139,112898429204400
48,0.480000000,center,0.000000000,2048,112898437772114,112898439174972
49,0.490000000,center,0.000000000,2048,112898447772308,112898449132967
50,0.500000000,center,0.000000000,2048,112898457770946,112898459174482
51,0.510000000,center,0.000000000,2048,112898467772931,112898469177757
52,0.520000000,center,0.000000000,2048,112898477771865,112898479175610
53,0.530000000,center,0.000000000,2048,112898487771943,112898489197993
54,0.540000000,center,0.000000000,2048,112898497778870,112898499178325
55,0.550000000,center,0.000000000,2048,112898507772661,112898509192866
56,0.560000000,center,0.000000000,2048,112898517771513,112898519129215
57,0.570000000,center,0.000000000,2048,112898527773188,112898529194899
58,0.580000000,center,0.000000000,2048,112898537772062,112898539176996
59,0.590000000,center,0.000000000,2048,112898547771806,112898549179728
60,0.600000000,center,0.000000000,2048,112898557771910,112898559183383
61,0.610000000,center,0.000000000,2048,112898567772013,112898569172830
62,0.620000000,center,0.000000000,2048,112898577771703,112898579170392
63,0.630000000,center,0.000000000,2048,112898587771829,112898589174946
64,0.640000000,center,0.000000000,2048,112898597774724,112898599136964
65,0.650000000,center,0.000000000,2048,112898607771972,112898609171905
66,0.660000000,center,0.000000000,2048,112898617771871,112898619172600
67,0.670000000,center,0.000000000,2048,112898627771725,112898629180938
68,0.680000000,center,0.000000000,2048,112898637772283,112898639186451
69,0.690000000,center,0.000000000,2048,112898647772506,112898649135582
70,0.700000000,center,0.000000000,2048,112898657771821,112898659176710
71,0.710000000,center,0.000000000,2048,112898667771925,112898669180305
72,0.720000000,center,0.000000000,2048,112898677772541,112898679171944
73,0.730000000,center,0.000000000,2048,112898687771716,112898689176586
74,0.740000000,center,0.000000000,2048,112898697775188,112898699179255
75,0.750000000,center,0.000000000,2048,112898707773246,112898709113175
76,0.760000000,center,0.000000000,2048,112898717772232,112898719108191
77,0.770000000,center,0.000000000,2048,112898727772491,112898729110069
78,0.780000000,center,0.000000000,2048,112898737772543,112898739143224
79,0.790000000,center,0.000000000,2048,112898747772401,112898749172015
80,0.800000000,center,0.000000000,2048,112898757772074,112898759169649
81,0.810000000,center,0.000000000,2048,112898767771823,112898769170258
82,0.820000000,center,0.000000000,2048,112898777771493,112898779180205
83,0.830000000,center,0.000000000,2048,112898787771229,112898789180430
84,0.840000000,center,0.000000000,2048,112898797774532,112898799177445
85,0.850000000,center,0.000000000,2048,112898807772173,112898809175179
86,0.860000000,center,0.000000000,2048,112898817772432,112898819170381
87,0.870000000,center,0.000000000,2048,112898827776364,112898829133000
88,0.880000000,center,0.000000000,2048,112898837772380,112898839112458
89,0.890000000,center,0.000000000,2048,112898847770460,112898849119562
90,0.900000000,center,0.000000000,2048,112898857771854,112898859107049
91,0.910000000,center,0.000000000,2048,112898867772297,112898869112305
92,0.920000000,center,0.000000000,2048,112898877772093,112898879111802
93,0.930000000,center,0.000000000,2048,112898887772132,112898889096950
94,0.940000000,center,0.000000000,2048,112898897774752,112898899115797
95,0.950000000,center,0.000000000,2048,112898907772366,112898909092505
96,0.960000000,center,0.000000000,2048,112898917771398,112898919096232
97,0.970000000,center,0.000000000,2048,112898927772418,112898929112838
98,0.980000000,center,0.000000000,2048,112898937772778,112898939095299
99,0.990000000,center,0.000000000,2048,112898947771284,112898949090553
100,1.000000000,center,0.000000000,2048,112898957772096,112898959086259
101,1.010000000,center,0.000000000,2048,112898967771827,112898969091406
102,1.020000000,center,0.000000000,2048,112898977771559,112898979099049
103,1.030000000,center,0.000000000,2048,112898987771875,112898989098512
104,1.040000000,center,0.000000000,2048,112898997774384,112898999094064
105,1.050000000,center,0.000000000,2048,112899007776038,112899009154221
106,1.060000000,center,0.000000000,2048,112899017772626,112899019157997
107,1.070000000,center,0.000000000,2048,112899027772589,112899029150100
108,1.080000000,center,0.000000000,2048,112899037772376,112899039154275
109,1.090000000,center,0.000000000,2048,112899047772223,112899049106536
110,1.100000000,center,0.000000000,2048,112899057772184,112899059080797
111,1.110000000,center,0.000000000,2048,112899067772152,112899069095055
112,1.120000000,center,0.000000000,2048,112899077772859,112899079094937
113,1.130000000,center,0.000000000,2048,112899087771962,112899089099534
114,1.140000000,center,0.000000000,2048,112899097775694,112899099092330
115,1.150000000,center,0.000000000,2048,112899107772644,112899109088845
