time_sec,goal_position_rad,input_voltage_V,torque_enable,m3_position_rad,m3_velocity_rad_s,m3_pwm_fraction,m3_current_A,m3_motor_torque_Nm,m3_friction_torque_Nm,m3_friction_limit_Nm
0.10400000000000001,0.13112132737502102,12.0,1,0.07288365550378487,1.2906420208426932,0.2591436666749982,0.10731380925990552,0.23782582600920799,-0.20523559411013198,0.20523559411013198
0.105,0.13112132737502102,12.0,1,0.07417624660312412,1.2925910993392558,0.253719408536041,0.07745202267330717,0.17164697996835787,-0.1947502684204938,0.1947502684204938
0.106,0.13112132737502102,12.0,1,0.07546891017656171,1.2926635734375829,0.24827475957043765,0.049274195767228496,0.10920007769828423,-0.18485233536661688,0.18485233536661688
0.107,0.13112132737502102,12.0,1,0.07675987641720856,1.290966240646853,0.2428183182650902,0.022722894341313405,0.050357835150130016,-0.1755218557549409,0.1755218557549409
0.108,0.13112132737502102,12.0,1,0.07804747864950691,1.2876022322983451,0.2373582094202882,-0.0022582657938359234,-0.005004704720401993,-0.17667290772669622,0.17667290772669622
0.109,0.13112132737502102,12.0,1,0.07932981235515044,1.2823337056435327,0.23189991027646503,-0.025414238818971372,-0.056322316589085604,-0.1848185718704728,0.1848185718704728
0.11,0.14264645707813645,12.0,1,0.08060487277373782,1.2750604185873746,0.2750011095529349,0.20403610095390856,0.4521790306365663,-0.2385611108715735,0.2385611108715735
0.111,0.14264645707813645,12.0,1,0.08188811953758914,1.2832467638513212,0.2696829732255286,0.16877532160432024,0.37403508968080146,-0.22619307773735836,0.22619307773735836
0.112,0.14264645707813645,12.0,1,0.08317733349845567,1.28921396086654,0.2643159479008061,0.13537797139676613,0.30002082763560994,-0.2144747245428552,0.2144747245428552
0.113,0.14264645707813645,12.0,1,0.08447041376619815,1.2930802677424877,0.2589101494383857,0.1037835227732651,0.23000210504053956,-0.20338505080973032,0.20338505080973032
0.114,0.14264645707813645,12.0,1,0.085765373841999,1.2949600758008537,0.2534751704307206,0.07393243349008041,0.16384696606067234,-0.19290339359682498,0.19290339359682498
0.115,0.14264645707813645,12.0,1,0.08706033781560121,1.2949639736022054,0.24802009690774837,0.04576617181212828,0.1014256943217591,-0.18300943649268742,0.18300943649268742
0.116,0.14264645707813645,12.0,1,0.08835353662812066,1.2931988125194478,0.24255352478186443,0.019227238891977312,0.042610862505924794,-0.17368321762273087,0.17368321762273087
0.117,0.14264645707813645,12.0,1,0.08964330440180103,1.2897677736803737,0.23708357602554872,-0.005740811536712826,-0.01272262400429043,-0.17850702211277308,0.17850702211277308
0.11800000000000001,0.14264645707813645,12.0,1,0.09092761287830896,1.2843084765079311,0.23161491619817381,-0.028768384696214414,-0.0637556797257788,-0.1866079366511542,0.1866079366511542
0.11900000000000001,0.14264645707813645,12.0,1,0.09220446848965744,1.2768556113484728,0.2261563146222729,-0.04984328295843615,-0.11046127262048133,-0.1940273236964553,0.1940273236964553
0.12,0.15374163777404043,12.0,1,0.09347204770017882,1.2675792105213852,0.2674564027876648,0.17221842940619828,0.38166560771634317,-0.22677557244819174,0.22677557244819174
0.121,0.15374163777404043,12.0,1,0.09474596694230168,1.2739192421228656,0.2621577978985626,0.13881883335514306,0.30764636849636473,-0.21505732260181296,0.21505732260181296
0.122,0.15374163777404043,12.0,1,0.0960241249619975,1.2781580196958204,0.2568188469213331,0.10721436526818569,0.23760544105003517,-0.20396502183498952,0.20396502183498952
0.123,0.15374163777404043,12.0,1,0.09730453440825207,1.2804094462545765,0.2514491408119469,0.07734594002489247,0.17141188260615944,-0.19347816660263575,0.19347816660263575
0.124,0.15374163777404043,12.0,1,0.09858531805930937,1.2807836510572967,0.24605776620914221,0.04915546695056382,0.1089369542560254,-0.183576594311662,0.183576594311662
0.125,0.15374163777404043,12.0,1,0.09986470511346378,1.2793870541544057,0.24065332175056006,0.02258587250739817,0.05005417124091901,-0.17424049143568687,0.17424049143568687
