host_time_ns,tx_start_ns,tx_end_ns,rx_end_ns,cycle_index,time_s,phase,acquisition_kind,overrun_ns,q_cmd_rad,goal_position_tick,q_present_rad,present_position_tick,dq_present_rad_s,present_velocity_raw,current_A_joint,present_current_raw,pwm_percent,present_pwm_raw,position_trajectory_rad,position_trajectory_tick,velocity_trajectory_rad_s,velocity_trajectory_raw,input_voltage_V,temperature_C,realtime_tick_ms,moving,moving_status,hardware_error
112932536475149,112932533019077,112932534407051,112932536475149,0,0.000000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1520,0,1,
112932546503649,112932543078538,112932544398143,112932546503649,1,0.010000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1530,0,1,
112932556489420,112932553079790,112932554405757,112932556489420,2,0.020000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1540,0,1,
112932566482200,112932563080809,112932564399835,112932566482200,3,0.030000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1550,0,1,
112932576479590,112932573079494,112932574402444,112932576479590,4,0.040000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1560,0,1,
112932586479460,112932583079741,112932584409243,112932586479460,5,0.050000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1570,0,1,
112932596480810,112932593078965,112932594394106,112932596480810,6,0.060000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1580,0,1,
112932606498045,112932603079928,112932604401639,112932606498045,7,0.070000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1590,0,1,
112932616488644,112932613079710,112932614408800,112932616488644,8,0.080000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1600,0,1,
112932626484614,112932623077267,112932624400861,112932626484614,9,0.090000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1610,0,1,
112932636476606,112932633079306,112932634400941,112932636476606,10,0.100000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1620,0,1,
112932647527470,112932643110574,112932645412153,112932647527470,11,0.110000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1631,0,1,
112932657512954,112932653157606,112932655402967,112932657512954,12,0.120000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1641,0,1,
112932667535371,112932663157277,112932665412643,112932667535371,13,0.130000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1651,0,1,
112932677528050,112932673156871,112932675430100,112932677528050,14,0.140000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1661,0,1,
112932687513670,112932683156308,112932685412906,112932687513670,15,0.150000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1671,0,1,
112932697488920,112932693164544,112932695412223,112932697488920,16,0.160000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1681,0,1,
112932707493994,112932703159637,112932705418514,112932707493994,17,0.170000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1691,0,1,
112932717495680,112932713163435,112932715416152,112932717495680,18,0.180000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1701,0,1,
112932727494086,112932723155478,112932725437018,112932727494086,19,0.190000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1711,0,1,
112932737489612,112932733166500,112932735421417,112932737489612,20,0.200000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1721,0,1,
112932747500404,112932743163997,112932745414321,112932747500404,21,0.210000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1731,0,1,
112932757492953,112932753160235,112932755417414,112932757492953,22,0.220000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1741,0,1,
112932767491956,112932763155460,112932765417218,112932767491956,23,0.230000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1751,0,1,
112932777467945,112932773090082,112932775394651,112932777467945,24,0.240000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1761,0,1,
112932786472598,112932783080842,112932784416565,112932786472598,25,0.250000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1770,0,1,
112932796506855,112932793082446,112932794397319,112932796506855,26,0.260000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1780,0,1,
112932806497970,112932803081710,112932804400844,112932806497970,27,0.270000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1790,0,1,
112932816477569,112932813082524,112932814401024,112932816477569,28,0.280000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1800,0,1,
112932826483360,112932823080088,112932824400862,112932826483360,29,0.290000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1810,0,1,
112932837508524,112932833154537,112932835434157,112932837508524,30,0.300000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1821,0,1,
112932847527315,112932843152982,112932845412764,112932847527315,31,0.310000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1831,0,1,
112932857533939,112932853155214,112932855407680,112932857533939,32,0.320000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1841,0,1,
112932867509616,112932863156872,112932865412367,112932867509616,33,0.330000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1851,0,1,
112932877489120,112932873156384,112932875410425,112932877489120,34,0.340000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1861,0,1,
112932887491823,112932883159339,112932885409737,112932887491823,35,0.350000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1871,0,1,
112932897491123,112932893163724,112932895390974,112932897491123,36,0.360000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1881,0,1,
112932907492116,112932903158724,112932905402552,112932907492116,37,0.370000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1891,0,1,
112932917504406,112932913158230,112932915402406,112932917504406,38,0.380000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,0.000000000,0,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1901,0,1,
112932927460582,112932923092673,112932925388203,112932927460582,39,0.390000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-1.017000,9,0.000000000,2048,0.000000000,0,12.400,31,1911,0,1,
112932937465790,112932933160778,112932935397679,112932937465790,40,0.400000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1921,0,1,
112932947478452,112932943166594,112932945408548,112932947478452,41,0.410000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1931,0,1,
112932957455009,112932953103443,112932955403018,112932957455009,42,0.420000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.904000,8,0.000000000,2048,0.000000000,0,12.400,31,1941,0,1,
112932967479202,112932963154176,112932965397407,112932967479202,43,0.430000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.791000,7,0.000000000,2048,0.000000000,0,12.400,31,1951,0,1,
