sequence,scheduled_time_s,phase,goal_rad,goal_tick,tx_start_ns,tx_end_ns
0,0.000000000,center,0.000000000,2048,112932533019077,112932534407051
1,0.010000000,center,0.000000000,2048,112932543078538,112932544398143
2,0.020000000,center,0.000000000,2048,112932553079790,112932554405757
3,0.030000000,center,0.000000000,2048,112932563080809,112932564399835
4,0.040000000,center,0.000000000,2048,112932573079494,112932574402444
5,0.050000000,center,0.000000000,2048,112932583079741,112932584409243
6,0.060000000,center,0.000000000,2048,112932593078965,112932594394106
7,0.070000000,center,0.000000000,2048,112932603079928,112932604401639
8,0.080000000,center,0.000000000,2048,112932613079710,112932614408800
9,0.090000000,center,0.000000000,2048,112932623077267,112932624400861
10,0.100000000,center,0.000000000,2048,112932633079306,112932634400941
11,0.110000000,center,0.000000000,2048,112932643110574,112932645412153
12,0.120000000,center,0.000000000,2048,112932653157606,112932655402967
13,0.130000000,center,0.000000000,2048,112932663157277,112932665412643
14,0.140000000,center,0.000000000,2048,112932673156871,112932675430100
15,0.150000000,center,0.000000000,2048,112932683156308,112932685412906
16,0.160000000,center,0.000000000,2048,112932693164544,112932695412223
17,0.170000000,center,0.000000000,2048,112932703159637,112932705418514
18,0.180000000,center,0.000000000,2048,112932713163435,112932715416152
19,0.190000000,center,0.000000000,2048,112932723155478,112932725437018
20,0.200000000,center,0.000000000,2048,112932733166500,112932735421417
21,0.210000000,center,0.000000000,2048,112932743163997,112932745414321
22,0.220000000,center,0.000000000,2048,112932753160235,112932755417414
23,0.230000000,center,0.000000000,2048,112932763155460,112932765417218
24,0.240000000,center,0.000000000,2048,112932773090082,112932775394651
25,0.250000000,center,0.000000000,2048,112932783080842,112932784416565
26,0.260000000,center,0.000000000,2048,112932793082446,112932794397319
27,0.270000000,center,0.000000000,2048,112932803081710,112932804400844
28,0.280000000,center,0.000000000,2048,112932813082524,112932814401024
29,0.290000000,center,0.000000000,2048,112932823080088,112932824400862
30,0.300000000,center,0.000000000,2048,112932833154537,112932835434157
31,0.310000000,center,0.000000000,2048,112932843152982,112932845412764
32,0.320000000,center,0.000000000,2048,112932853155214,112932855407680
33,0.330000000,center,0.000000000,2048,112932863156872,112932865412367
34,0.340000000,center,0.000000000,2048,112932873156384,112932875410425
35,0.350000000,center,0.000000000,2048,112932883159339,112932885409737
36,0.360000000,center,0.000000000,2048,112932893163724,112932895390974
