host_time_ns,tx_start_ns,tx_end_ns,rx_end_ns,cycle_index,time_s,phase,acquisition_kind,overrun_ns,q_cmd_rad,goal_position_tick,q_present_rad,present_position_tick,dq_present_rad_s,present_velocity_raw,current_A_joint,present_current_raw,pwm_percent,present_pwm_raw,position_trajectory_rad,position_trajectory_tick,velocity_trajectory_rad_s,velocity_trajectory_raw,input_voltage_V,temperature_C,realtime_tick_ms,moving,moving_status,hardware_error
112334401587467,112334398046951,112334399506832,112334401587467,0,0.000000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.791000,7,0.000000000,2048,0.000000000,0,12.500,38,28800,0,1,
112334411593693,112334408107627,112334409508590,112334411593693,1,0.010000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.339000,3,0.000000000,2048,0.000000000,0,12.500,38,28810,0,1,
112334421588009,112334418106221,112334419512848,112334421588009,2,0.020000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.678000,6,0.000000000,2048,0.000000000,0,12.500,38,28820,0,1,
112334431588442,112334428108667,112334429508867,112334431588442,3,0.030000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.791000,7,0.000000000,2048,0.000000000,0,12.500,38,28830,0,1,
112334441588203,112334438105779,112334439518660,112334441588203,4,0.040000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.678000,6,0.000000000,2048,0.000000000,0,12.500,38,28840,0,1,
112334451585709,112334448106505,112334449505864,112334451585709,5,0.050000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.678000,6,0.000000000,2048,0.000000000,0,12.500,38,28850,0,1,
112334461590774,112334458105561,112334459515942,112334461590774,6,0.060000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.452000,4,0.000000000,2048,0.000000000,0,12.500,38,28860,0,1,
112334471587996,112334468105718,112334469507365,112334471587996,7,0.070000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.678000,6,0.000000000,2048,0.000000000,0,12.500,38,28870,0,1,
112334481591046,112334478106421,112334479523999,112334481591046,8,0.080000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.006720000,2,-0.678000,6,0.000000000,2048,0.000000000,0,12.500,38,28880,0,1,
112334491594887,112334488106347,112334489505465,112334491594887,9,0.090000000,center,state,0,0.000000000,2048,0.001533981,2047,0.000000000,0,-0.003360000,1,-0.791000,7,0.000000000,2048,0.000000000,0,12.500,38,28890,0,1,
