sequence,scheduled_time_s,phase,goal_rad,goal_tick,tx_start_ns,tx_end_ns
0,0.000000000,center,0.000000000,2048,112334398046951,112334399506832
1,0.010000000,center,0.000000000,2048,112334408107627,112334409508590
2,0.020000000,center,0.000000000,2048,112334418106221,112334419512848
3,0.030000000,center,0.000000000,2048,112334428108667,112334429508867
4,0.040000000,center,0.000000000,2048,112334438105779,112334439518660
5,0.050000000,center,0.000000000,2048,112334448106505,112334449505864
6,0.060000000,center,0.000000000,2048,112334458105561,112334459515942
7,0.070000000,center,0.000000000,2048,112334468105718,112334469507365
8,0.080000000,center,0.000000000,2048,112334478106421,112334479523999
9,0.090000000,center,0.000000000,2048,112334488106347,112334489505465
10,0.100000000,center,0.000000000,2048,112334498105952,112334499503731
11,0.110000000,center,0.000000000,2048,112334508105769,112334509462176
12,0.120000000,center,0.000000000,2048,112334518106179,112334519451004
13,0.130000000,center,0.000000000,2048,112334528107218,112334529454129
14,0.140000000,center,0.000000000,2048,112334538106785,112334539452428
15,0.150000000,center,0.000000000,2048,112334548106814,112334549443920
16,0.160000000,center,0.000000000,2048,112334558106111,112334559451387
17,0.170000000,center,0.000000000,2048,112334568106368,112334569452748
18,0.180000000,center,0.000000000,2048,112334578106072,112334579450069
19,0.190000000,center,0.000000000,2048,112334588106143,112334589450234
20,0.200000000,center,0.000000000,2048,112334598184988,112334600457262
21,0.210000000,center,0.000000000,2048,112334608188106,112334610459734
22,0.220000000,center,0.000000000,2048,112334618183568,112334620457696
23,0.230000000,center,0.000000000,2048,112334628099154,112334630441293
24,0.240000000,center,0.000000000,2048,112334638194353,112334640475163
25,0.250000000,center,0.000000000,2048,112334648194265,112334650461684
26,0.260000000,center,0.000000000,2048,112334658100300,112334660430342
27,0.270000000,center,0.000000000,2048,112334668181157,112334670459974
28,0.280000000,center,0.000000000,2048,112334678184266,112334680460236
29,0.290000000,center,0.000000000,2048,112334688184405,112334690437709
30,0.300000000,center,0.000000000,2048,112334698195437,112334700440482
31,0.310000000,center,0.000000000,2048,112334708189613,112334710452201
32,0.320000000,center,0.000000000,2048,112334718186472,112334720439737
33,0.330000000,center,0.000000000,2048,112334728201309,112334730434950
34,0.340000000,center,0.000000000,2048,112334738185324,112334740442907
35,0.350000000,center,0.000000000,2048,112334748192909,112334750435651
36,0.360000000,center,0.000000000,2048,112334758127648,112334760437487
37,0.370000000,center,0.000000000,2048,112334768183972,112334770441348
38,0.380000000,center,0.000000000,2048,112334778188058,112334780441240
39,0.390000000,center,0.000000000,2048,112334788190760,112334790437595
40,0.400000000,center,0.000000000,2048,112334798183662,112334800442117
41,0.410000000,center,0.000000000,2048,112334808129649,112334810437917
42,0.420000000,center,0.000000000,2048,112334818185390,112334820451185
43,0.430000000,center,0.000000000,2048,112334828129564,112334830434095
44,0.440000000,center,0.000000000,2048,112334838185841,112334840438048
45,0.450000000,center,0.000000000,2048,112334848106136,112334850440441
46,0.460000000,center,0.000000000,2048,112334858185880,112334860454700
47,0.470000000,center,0.000000000,2048,112334868181438,112334870437397
