time_sec,goal_position_rad,input_voltage_V,torque_enable,m3_position_rad,m3_velocity_rad_s,m3_pwm_fraction,m3_current_A,m3_motor_torque_Nm,m3_friction_torque_Nm,m3_friction_limit_Nm
0.10300000000000001,-0.005371974824974287,12.0,1,-0.00021062345248983638,-0.008816224387647214,-0.021836870653403676,-0.10433001752708049,-0.23121323124258378,0.20808663260045626,0.20808663260045626
0.10400000000000001,-0.005371974824974287,12.0,1,-0.0002202275595038082,-0.009604107013971819,-0.021804845566525354,-0.1034134847831373,-0.22918203732265818,0.2077664177345157,0.2077664177345157
0.105,-0.005371974824974287,12.0,1,-0.0002305615503976419,-0.010333990893833711,-0.02176912503135706,-0.1025331721296074,-0.22723111334170945,0.20745879784626034,0.20745879784626034
0.106,-0.005371974824974287,12.0,1,-0.00024156973330522426,-0.011008182907582351,-0.02172996834412483,-0.10168821874544763,-0.22535855157251178,0.207163475653759,0.207163475653759
0.107,-0.005371974824974287,12.0,1,-0.0002531986679012568,-0.011628934596032555,-0.021687624723995005,-0.10087776454838494,-0.22356244592508065,0.20688015401209156,0.20688015401209156
0.108,-0.005371974824974287,12.0,1,-0.0002653971101387146,-0.01219844223745779,-0.021642333546695147,-0.10010095132760714,-0.2218408944569102,0.20660853631140996,0.20660853631140996
0.109,-0.005371974824974287,12.0,1,-0.0002781159571343946,-0.012718846995679954,-0.02159432457827211,-0.09935692380937534,-0.22019200173455325,0.20634832685159382,0.20634832685159382
0.11,-0.006497282160995013,12.0,1,-0.00029130819226939804,-0.013192235135003451,-0.026284244448589136,-0.12311791400569563,-0.2728504355298754,0.2146358021560404,0.2146358021560404
0.111,-0.006497282160995013,12.0,1,-0.00030648093496874477,-0.015172742699346747,-0.02624152595173345,-0.12100907856304743,-0.2681768941233764,0.21389939611504477,0.21389939611504477
0.112,-0.006497282160995013,12.0,1,-0.00032350064414708263,-0.017019709178337845,-0.02618959768871837,-0.11898001991020483,-0.26368015177994986,0.21319071839248926,0.21319071839248926
